job_company,questions,answers,country,area
UX Designer Sênior at Avenue Code was asked...,Descreva a sua experiencia como UX Designer,No answer,Brazil,UX Designer
UX Designer at Sabion Digital & Branding was asked...,Você tem experiência em UX?,No answer,Brazil,UX Designer
UX Designer at Mandaê was asked...,Qual projeto você fracassou?,No answer,Brazil,UX Designer
UX Designer Pleno at Axur. Digital Risk Protection was asked...,Caso real que está acontecendo nessa semana: nossa página está tendo um problema onde um usuário está burlando o nosso sistema para usar o serviço de forma gratuita. O que você faria para consertar esse problema?,No answer,Brazil,UX Designer
UX Designer Pleno at Axur. Digital Risk Protection was asked...,"Conte um case teu que tu fez parte na empresa onde tu trabalhou, e como tu metrificou ele para validar se houveram melhorias verdadeiras para o usuário.",No answer,Brazil,UX Designer
UX Designer at QuintoAndar was asked...,"Foram feitas muitas perguntas em muitas etapas, todas referentes as áreas. O RH pergunta de expectativa de carreira, a gerente de designer do seu processo, e por aí vai.",No answer,Brazil,UX Designer
UI/UX Designer at BRQ was asked...,"Na entrevista com o gestor foi pedido que eu apresentasse a minha trajetória e meu momento profissional, questionado as ferramentas que eu tinha experiência em UX/UI, na qual o conhecimento de Sketch era essencial para a vaga proposta. Além disso ele me pediu para apresentar um dos projetos do meu portfólio.",No answer,Brazil,UX Designer
UX Designer at Porto Seguro Seguros was asked...,Quando pretende ter filhos? Quantas pessoas moram com você? tem irmãos? qual a profissão do seu marido? entre outras perguntas pessoais.,No answer,Brazil,UX Designer
UX Designer at SAP was asked...,How do you see yourself in 10 years?,No answer,Brazil,UX Designer
UX Designer at Dentsu International was asked...,Me conte como foram suas experiências anteriores.,No answer,Brazil,UX Designer
UX Designer Trainee at Grupo FCamara was asked...,O que te faz protagonista da sua história?,No answer,Brazil,UX Designer
UX Designer at NeoAssist was asked...,Todas as perguntas foram fluindo super tranquilo de acordo com as dúvidas que surgiam do pessoal. Me senti bem confortável!,No answer,Brazil,UX Designer
UX Designer at Thomson Reuters was asked...,"Perguntas pessoais e profissionais, como lido com pressão e etc.",No answer,Brazil,UX Designer
UI/UX Designer Sênior at Accenture was asked...,Você conhece a metodologia Design Thinking?,No answer,Brazil,UX Designer
UX Designer at NeoAssist was asked...,"Metodologias utilizadas, cases antigos, dificuldades em introduzir a cultura de UX em minha última empresa.",No answer,Brazil,UX Designer
UX Designer at Thomson Reuters was asked...,"Perguntas pessoais e profissionais, como lido com pressão e etc.",No answer,Brazil,UX Designer
UX Designer at PagSeguro was asked...,Como foi a construção do teste.,No answer,Brazil,UX Designer
UX Designer at Wiser Educação was asked...,Perguntas para verificar se você sabe o que é o método do Design Thinking.,No answer,Brazil,UX Designer
UX Designer at Wiser Educação was asked...,Qual o seu método e processo de trabalho?,No answer,Brazil,UX Designer
UI/UX Designer at BEPiD was asked...,Não me lembro de nenhuma pergunta complicada.,No answer,Brazil,UX Designer
UX Designer at Globosat was asked...,"O gestor focou muito na minha visão sobre o design, não tanto em questões técnicas. Já o Rh focou bastante em comportamento.",No answer,Brazil,UX Designer
UX Designer at Take was asked...,"Carreira, motivações, gostos, porque quer trabalhar com chatbot.",No answer,Brazil,UX Designer
UI/UX Designer at Caiena was asked...,O que você gosta na área de Ux?,No answer,Brazil,UX Designer
UI/UX Designer at Vonix was asked...,Experiência na área,No answer,Brazil,UX Designer
UX Designer at Try Consultoria was asked...,Não fizeram perguntas fora do Padrão,No answer,Brazil,UX Designer
UI/UX Designer Júnior at Eduzz was asked...,"Não foi bem uma pergunta, mas sim a cultura da empresa em relação ao bem estar do funcionário",No answer,Brazil,UX Designer
UX Designer at Stone was asked...,Qual é o seu tipo de ambiente que deseja para trabalhar?,No answer,Brazil,UX Designer
UX Designer Pleno at Axur. Digital Risk Protection was asked...,Dois minutos para responder: o que você faria para gamificar a nossa página?,No answer,Brazil,UX Designer
UI/UX Designer Pleno at Iteris Consultoria e Software was asked...,Me fala um pouco sobre o que você gosta da cultura da empresa atual/antiga?,No answer,Brazil,UX Designer
UX Designer at RD Station was asked...,.........................,No answer,Brazil,UX Designer
UI/UX Designer at Universidade Federal do Ceará (UFC) was asked...,Perguntas específicas do cargo.,No answer,Brazil,UX Designer
UI-UX Designer at censhare was asked...,What are your strengths and motivations? Why did you decided to come to Germany? Could you describe your past experiences?,No answer,Brazil,UX Designer
UI/UX Designer at VTEX was asked...,Quais são suas experiências anteriores?  Poderia me contar elas?,No answer,Brazil,UX Designer
UX Designer Pleno at CI&T was asked...,Como você acha que a CI&T pode ajudar na sua carreira e vice-versa?,No answer,Brazil,UX Designer
UI/UX Designer Pleno at CI&T was asked...,Foi mais uma conversa aberta e fluída que perguntas fechadas em si.,No answer,Brazil,UX Designer
UX Designer at Grupo FCamara was asked...,Qual seu projeto de vida?,No answer,Brazil,UX Designer
UI/UX Designer Júnior at TOTVS was asked...,"Perguntas específicas da área, sobre o processo de UX, minhas experiências, contar sobre mim, minha vida pessoal e profissional, o que eu gosto de fazer no tempo livre..",No answer,Brazil,UX Designer
UI/UX Designer at XYZ (Hong Kong) was asked...,"Pretensão salarial, contar um pouco sobre minha experiência experiencia profissional, se tenho filhos etc",No answer,Brazil,UX Designer
